rm SN2005cs_w2_sum.img
rm SN2005cs_w2_h5.img
rm SN2005cs_w2_full.img
rm SN2005cs_w2_all.img
rm SN2005cs_w2_goodaspcor.img
fappend  00035895003/uvot/image/sw00035895003uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00035895003/uvot/image/sw00035895003uw2_sk.img+5 SN2005cs_w2_all.img
fappend  00035895003/uvot/image/sw00035895003uw2_sk.img+6 SN2005cs_w2_all.img
fappend  00035895005/uvot/image/sw00035895005uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00035895005/uvot/image/sw00035895005uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00035895005/uvot/image/sw00035895005uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00035895005/uvot/image/sw00035895005uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00035895005/uvot/image/sw00035895005uw2_sk.img+5 SN2005cs_w2_all.img
fappend  00035895005/uvot/image/sw00035895005uw2_sk.img+6 SN2005cs_w2_all.img
fappend  00035895005/uvot/image/sw00035895005uw2_sk.img+7 SN2005cs_w2_all.img
fappend  00035895005/uvot/image/sw00035895005uw2_sk.img+8 SN2005cs_w2_all.img
fappend  00035895005/uvot/image/sw00035895005uw2_sk.img+9 SN2005cs_w2_all.img
fappend  00037267004/uvot/image/sw00037267004uw2_sk.img+1 SN2005cs_w2_all.img
fappend  00037267004/uvot/image/sw00037267004uw2_sk.img+2 SN2005cs_w2_all.img
fappend  00037267004/uvot/image/sw00037267004uw2_sk.img+3 SN2005cs_w2_all.img
fappend  00037267004/uvot/image/sw00037267004uw2_sk.img+4 SN2005cs_w2_all.img
fappend  00037267004/uvot/image/sw00037267004uw2_sk.img+5 SN2005cs_w2_all.img
fappend  00037267004/uvot/image/sw00037267004uw2_sk.img+6 SN2005cs_w2_all.img
fappend  00037267004/uvot/image/sw00037267004uw2_sk.img+7 SN2005cs_w2_all.img
fappend  00037267004/uvot/image/sw00037267004uw2_sk.img+8 SN2005cs_w2_all.img
fextract 00032017001/uvot/image/sw00032017001uw2_sk.img+1 SN2005cs_w2_goodaspcor.img
fappend  00032017001/uvot/image/sw00032017001uw2_sk.img+2 SN2005cs_w2_goodaspcor.img
fappend  00032017001/uvot/image/sw00032017001uw2_sk.img+3 SN2005cs_w2_goodaspcor.img
fappend  00032017002/uvot/image/sw00032017002uw2_sk.img+1 SN2005cs_w2_goodaspcor.img
fappend  00032017004/uvot/image/sw00032017004uw2_sk.img+1 SN2005cs_w2_goodaspcor.img
fappend  00032017004/uvot/image/sw00032017004uw2_sk.img+2 SN2005cs_w2_goodaspcor.img
fappend  00032017004/uvot/image/sw00032017004uw2_sk.img+4 SN2005cs_w2_goodaspcor.img
fappend  00032017004/uvot/image/sw00032017004uw2_sk.img+5 SN2005cs_w2_goodaspcor.img
fappend  00032017005/uvot/image/sw00032017005uw2_sk.img+2 SN2005cs_w2_goodaspcor.img
fappend  00032017008/uvot/image/sw00032017008uw2_sk.img+1 SN2005cs_w2_goodaspcor.img
fappend  00032017008/uvot/image/sw00032017008uw2_sk.img+3 SN2005cs_w2_goodaspcor.img
fappend  00032017008/uvot/image/sw00032017008uw2_sk.img+4 SN2005cs_w2_goodaspcor.img
fappend  00032017017/uvot/image/sw00032017017uw2_sk.img+1 SN2005cs_w2_goodaspcor.img
fappend  00032017017/uvot/image/sw00032017017uw2_sk.img+2 SN2005cs_w2_goodaspcor.img
fappend  00032017020/uvot/image/sw00032017020uw2_sk.img+1 SN2005cs_w2_goodaspcor.img
fappend  00032017020/uvot/image/sw00032017020uw2_sk.img+2 SN2005cs_w2_goodaspcor.img
fappend  00032017020/uvot/image/sw00032017020uw2_sk.img+3 SN2005cs_w2_goodaspcor.img
fappend  00032017020/uvot/image/sw00032017020uw2_sk.img+4 SN2005cs_w2_goodaspcor.img
fappend  00032017020/uvot/image/sw00032017020uw2_sk.img+5 SN2005cs_w2_goodaspcor.img
fappend  00032017023/uvot/image/sw00032017023uw2_sk.img+1 SN2005cs_w2_goodaspcor.img
fappend  00032017023/uvot/image/sw00032017023uw2_sk.img+2 SN2005cs_w2_goodaspcor.img
fappend  00032017026/uvot/image/sw00032017026uw2_sk.img+1 SN2005cs_w2_goodaspcor.img
fappend  00032017027/uvot/image/sw00032017027uw2_sk.img+1 SN2005cs_w2_goodaspcor.img
fappend  00032017027/uvot/image/sw00032017027uw2_sk.img+2 SN2005cs_w2_goodaspcor.img
fappend  00032017027/uvot/image/sw00032017027uw2_sk.img+3 SN2005cs_w2_goodaspcor.img
uvotimsum SN2005cs_w2_goodaspcor.img  outfile=SN2005cs_w2_goodsum.img exclude=none clobber=yes
rm SN2005cs_w2_goodaspcor.img
rm SN2005cs_m2_sum.img
rm SN2005cs_m2_h5.img
rm SN2005cs_m2_full.img
rm SN2005cs_m2_all.img
rm SN2005cs_m2_goodaspcor.img
fextract 00032017014/uvot/image/sw00032017014um2_sk.img+2 SN2005cs_m2_h5.img
fappend  00032017014/uvot/image/sw00032017014um2_sk.img+3 SN2005cs_m2_h5.img
fappend  00032017028/uvot/image/sw00032017028um2_sk.img+2 SN2005cs_m2_h5.img
fappend  00032017028/uvot/image/sw00032017028um2_sk.img+4 SN2005cs_m2_h5.img
fappend  00032017028/uvot/image/sw00032017028um2_sk.img+6 SN2005cs_m2_h5.img
fappend  00032017028/uvot/image/sw00032017028um2_sk.img+8 SN2005cs_m2_h5.img
fappend  00032017030/uvot/image/sw00032017030um2_sk.img+2 SN2005cs_m2_h5.img
fappend  00032017031/uvot/image/sw00032017031um2_sk.img+2 SN2005cs_m2_h5.img
fextract 00030083001/uvot/image/sw00030083001um2_sk.img+1 SN2005cs_m2_full.img
fappend  00030083009/uvot/image/sw00030083009um2_sk.img+1 SN2005cs_m2_full.img
fappend  00030083013/uvot/image/sw00030083013um2_sk.img+1 SN2005cs_m2_full.img
fappend  00030083014/uvot/image/sw00030083014um2_sk.img+1 SN2005cs_m2_full.img
fappend  00030083018/uvot/image/sw00030083018um2_sk.img+1 SN2005cs_m2_full.img
fappend  00030083019/uvot/image/sw00030083019um2_sk.img+1 SN2005cs_m2_full.img
fappend  00030083020/uvot/image/sw00030083020um2_sk.img+1 SN2005cs_m2_full.img
fappend  00030083021/uvot/image/sw00030083021um2_sk.img+1 SN2005cs_m2_full.img
fappend  00030083025/uvot/image/sw00030083025um2_sk.img+1 SN2005cs_m2_full.img
fappend  00030083028/uvot/image/sw00030083028um2_sk.img+1 SN2005cs_m2_full.img
fappend  00030083033/uvot/image/sw00030083033um2_sk.img+1 SN2005cs_m2_full.img
fappend  00030083037/uvot/image/sw00030083037um2_sk.img+1 SN2005cs_m2_full.img
fappend  00030083041/uvot/image/sw00030083041um2_sk.img+1 SN2005cs_m2_full.img
fappend  00032017001/uvot/image/sw00032017001um2_sk.img+1 SN2005cs_m2_full.img
fappend  00032017001/uvot/image/sw00032017001um2_sk.img+2 SN2005cs_m2_full.img
fappend  00032017002/uvot/image/sw00032017002um2_sk.img+1 SN2005cs_m2_full.img
fappend  00032017002/uvot/image/sw00032017002um2_sk.img+2 SN2005cs_m2_full.img
fappend  00032017004/uvot/image/sw00032017004um2_sk.img+2 SN2005cs_m2_full.img
fappend  00032017004/uvot/image/sw00032017004um2_sk.img+3 SN2005cs_m2_full.img
fappend  00032017004/uvot/image/sw00032017004um2_sk.img+4 SN2005cs_m2_full.img
fappend  00032017004/uvot/image/sw00032017004um2_sk.img+5 SN2005cs_m2_full.img
fappend  00032017008/uvot/image/sw00032017008um2_sk.img+1 SN2005cs_m2_full.img
