ASASSN-16fp,Supernova,329.76725,18.18625
sn2013fs,Supernova,349.9363,10.1846
ASASSN-16gu,Supernova,192.70825,25.521986111111
ASASSN-15lh,Supernova,330.564375,-61.659622222222
iPTF16bco,AGN,238.667755,36.497877
ASASSN-16ex,Supernova,257.59583333333,26.396666666667
ASASSN-16gm,Supernova,300.95508333333,-60.255655555556
SN2016coi,Supernova,329.76725,18.18625
SN2016coj,Supernova,182.02833333333,65.177288888889
SN2016bau,Supernova,170.24591666667,53.173777777778
iPTF16bkn,Supernova,266.80929166667,30.224833333333
iPTF16bco,AGN,238.667755,36.497877
iPTF16bkn,Supernova,266.80929166667,30.224833333333
SN2016aps,Supernova,154.75904166667,74.706833333333
ASASSN-15oi,TDE,309.7879,-30.7558
iPTF16auf,Supernova,217.7886,27.2361
ASASSN-16fp,Supernova,329.76725,18.18625
SN 2016cqj,Supernova,359.05725,-0.541233
iPTF16eh,Supernova,190.275875,32.808583333333
ASASSN-16fv,TDE candidate,277.0435,-71.694113888889
iPTF16axa,Tidal Disruption Event,255.893173,30.593568
ASASSN-16fv,TDE,277.0435,-71.694113888889
ASASSN-16fl,Supernova,151.725,-15.716944444444
ASASSN-15th,Nova,23.446958333333,30.447416666667
SN2016coj,Supernova,182.02833333333,65.177288888889
iPTF16axa,Tidal Disruption Event candidate,255.893173,30.593568
iPTF16bcp,Tidal Disruption Event candidate,229.924092,11.037994
iPTF16art,Tidal Disruption Event candidate,188.28107,56.437198
AT2016cpd,Supernova,238.55,14.606388888889
SN2016coi,Supernova,329.767,18.186
ASASSN-14li,Tidal Disruption Event,192.06345833333,17.773922222222
GRB candidate 160530,GRB,120.2,-26.2
ASASSN-16fq = SN2016cok,Supernova,170.07954166667,12.982555555556
ASASSN-16fq,Supernova,170.07958333333,12.982225
SN2016coj,Supernova,182.02833333333,65.177194444444
SN2016coi,Supernova,329.76725,18.18625
ASASSN-16fq,Supernova,170.08,12.982
ASASSN-16fp,Supernova,329.76725,18.18625
SN2016coj,Supernova,182.02833333333,65.177288888889
ASASSN-16fq,Supernova,170.07958333333,12.982225
ASASSN-16fp,Supernova,329.76725,18.186238888889
SN2016bau,Supernova,170.24591666667,53.173777777778
ASASSN-16fm,Supernova,305.70833333333,22.702777777778
ASASSN-16fl,Supernova,151.725,-15.716944444444
iPTF16auf,Supernova,217.78858333333,27.236055555556
ASASSN-15oi,Tidal Disruption Event,309.7879,-30.755753
ASASSN-15lh,Supernova,330.564375,-61.659622222222
iPTF16auf,Supernova,217.788598,27.236051
iPTF16asu,Supernova,194.78866666667,13.802555555556
iPTF16art,Tidal Disruption Event candidate,188.28083333333,56.437194444444
iPTF16auf,Supernova,217.788598,27.236051
iPTF16aao,Tidal Disruption Event,197.47545833333,22.572
SN2016ccj,Supernova,257.599625,26.396636111111
SN2016bau,Supernova,170.24591666667,53.173777777778
ASASSN-14li,Tidal Disruption Event,192.06345833333,17.773922222222
SN2016ccj,Supernova,257.599625,26.396636111111
ASASSN-16ex,Supernova,257.59583333333,26.396666666667
iPTF16abc,Supernova,203.68954166667,13.853972222222
ASASSN-16dn,Supernova,162.20416666667,-20.263611111111
SNinUGC4812,Supernova,137.537,50.061
ASASSN-15oi,Tidal disruption event,309.787875,-30.755722
ASASSN-16ek,Supernova,110.100625,32.850716666667
ASASSN-16do,Dwarf Nova,98.552958333333,-32.997116666667
SN2016bau,Supernova,170.24591666667,53.173777777778
MasterSN_in_PGC054958,Supernova,230.88766666667,9.3571111111111
iPTF16ahe,Tidal Disruption Event,247.1555,39.698972222222
iPTF13dqy,SN host galaxy,349.936251,10.184555
iPTF15dhx,SN host galaxy,337.093236,28.64939
iPTF15crj,SN host galaxy,336.118576,32.659014
iPTF15ayt,SN host galaxy,224.116055,18.373528
iPTF14x,SN host galaxy,211.11361,48.932017
iPTF14to,SN host galaxy,246.177388,7.182141
iPTF14flu,SN host galaxy,349.545178,35.869888
iPTF14cvn,SN host galaxy,230.579649,7.107886
iPTF14aoi,SN host galaxy,182.298094,29.172473
iPTF13dkk,SN host galaxy,355.396485,3.725103
iPTF13bu,SN host galaxy,201.048031,30.294402
iPTF13bjx,SN host galaxy,213.717108,36.791271
PTF12jxe,SN host galaxy,141.158861,49.359583
PTF12gnn,SN host galaxy,239.705326,36.169707
PTF12fip,SN host galaxy,225.212672,9.340311
PTF12emw,SN host galaxy,196.633081,48.544763
PTF12efk,SN host galaxy,246.182862,31.860317
PTF12eec,SN host galaxy,199.442836,52.022564
PTF12bro,SN host galaxy,186.071057,18.924434
PTF11emo,SN host galaxy,216.151413,35.277639
PTF10xlr,SN host galaxy,347.344889,1.000874
PTF10qwz,SN host galaxy,353.827531,12.925504
ASASSN-16dx,Supernova,50.552083333333,-44.094638888889
iPTF16abc,Supernova,203.6875,13.853888888889
PTF10abyy,SN host galaxy,79.168833333333,6.7982777777778
sn_ngc4442,Supernova,187,9.801
SN2016blz,Supernova,235.121804,0.910106
ASASSN-15oi,TDE,309.788,-30.75578611
ASASSN-16dn,Supernova,162.20416666667,-20.263611111111
MasterSN_in_PGC054958,Supernova,230.88766666667,9.3571111111111
SNe_in_IC2150,Supernova,87.820833333333,-38.316666666667
ASASSN-16dx,Supernova,50.552083333333,-44.094638888889
ASASSN-15lh,Supernova,330.564375,-61.659622222222
iPTF16abc,Supernova,203.689542,13.853974
iPTF16zzz,Supernova,203.689542,13.853974
MasterSN_in_PGC054958,Supernova,230.88766666667,9.3571111111111
ASASSN-16dn,Supernova,162.20595833333,-20.263633333333
SN2016bau,Supernova,170.24591666667,53.173777777778
SNe_in_IC2150,Supernova,87.820833333333,-38.316666666667
sn2016asf,Supernova,102.65,31.112222222222
SNe_in_IC2150,Supernova,87.820833333333,-38.316666666667
AT2016aqt,Supernova,206.45833333333,26.796388888889
ASASSN-15lh,TDE,330.56433333333,-61.659583333333
ASASSN-16cc,Supernova,86.599583333333,-52.088555555556
SN2016bau,Supernova,170.24591666667,53.173777777778
iPTF16eh,Supernova,190.275875,32.808583333333
ASASSN-16cr,Supernova,175.644375,-25.912561111111
SN2016aps,Supernova,154.75904166667,74.706833333333
sn2016asf,Supernova,102.65,31.112222222222
SN2016 aiy,Supernova,197.10579166667,-41.980638888889
ASASSN-15oi,radio transient,309.788,-30.755786111111
AT2016aqt,Supernova,206.45833333333,26.796388888889
SN2016arc,Supernova,49.838833333333,41.490447222222
AT2016ajf,Supernova,49.976666666667,41.564805555556
iPTF15esb,Supernova,119.711125,66.127527777778
ASASSN-16bv,Supernova,26.07021,-41.89361
iPTF16eh,Supernova,190.275875,32.808583333333
ASASSN-16cc,Supernova,86.599583333333,-52.088555555556
SN 2016aiy,Supernova,197.10583333333,-41.980638888889
ASASSN-16cc,Supernova,86.599583333333,-52.088555555556
AT2016ajn,Supernova,111.88183333333,33.776619444444
PTF15ul,Supernova,183.51566666667,47.901083333333
IPTF16br,Supernova,181.78033333333,53.668416666667
AT2016ajf,Supernova,49.976666666667,41.564805555556
sn 2016adi,Supernova,206.92958333333,-30.9325
ASASSN-16at,Supernova,193.81504166667,0.099819444444444
ASASSN-14ae,Tidal Disruption Flare,167.1673286,34.097692222
ASASSN-16bn,Supernova,47.64375,4.2697
AT2016adj,Supernova,201.35045833333,-43.015972222222
IPTF16br,Supernova,181.78033333333,53.668416666667
AT2016adj,Supernova,201.35045833333,-43.015972222222
PSNinNGC5128,Supernova,201.35045833333,-43.015972222222
AT2016adj,Supernova,201.35045833333,-43.015972222222
IPTF16br,Supernova,181.78033333333,53.668416666667
ASASSN-15lh,TDE/SLSN,330.5644,-61.6596
ASASSN-14ae,Tidal Disruption Flare,167.1673286,34.097692222
ASASSN-16bc,Supernova,181.3575,-21.4
sn2016F,Supernova,24.883333333333,33.826666666667
SN2016P,Supernova,209.3795833,6.0975
ASASSN-16at,Supernova,193.81504166667,0.099819444444444
ASASSN-15pz,Supernova,47.20220833,-35.23077777
ASASSN-16at,Supernova,193.814,0.116
AT 2016X,Supernova,193.81458333333,0.099916666666667
SN2016P,Supernova,209.37958333333,6.0975
SN 2016P,Supernova,209.37958333333,6.0975
ASASSN-16at,Supernova,193.81458333333,0.099916666666667
ASASSN-16at,Supernova,193.81504166667,0.099819444444444
ASASSN-14li,Tidal Disruption Event,192.06345833333,17.773922222222
ASASSN-15ua,Supernova,203.72695833333,10.984636111111
ASASSN-16al,Supernova,225.11441666667,-13.5525
iPTF15flo,GRB,192.718034,12.070614
sn2016F,Supernova,24.883333333333,33.826666666667
SN2016G,Supernova,45.990583333333,43.400972222222
SN 2016G,Supernova,45.990666666667,43.400094444444
iPTF15esb,Supernova,119.711125,66.127527777778
AT2016c,Supernova,204.52208333333,-17.85425
ASASSN-15uw,Supernova,38.892958333333,-6.0630472222222
ASASSN-16ab,Supernova,178.7675,1.7185277777778
ASASSN-17ri,Supernova,11.984125,22.373961111111
ASASSN-17qz,Supernova,123.377625,71.4292
iPTF14hls,Supernova,140.1429166,50.696333333
AT2017ivu,Supernova,234.13625,16.605388888889
AT2017ivv,Supernova,307.2075,-4.3825277777778
ASASSN-17qg,Supernova,167.68566666667,4.8475305555556
GSN 069,X-Ray Transient,19.785,-34.191944444444
ASASSN-17pf,Nova,82.569875,-73.269805555556
AT2017gfo,GRB,197.4503708,-23.38148611
ASASSN-17pk,Supernova,183.11254166667,29.14935
ASASSN-17pg,Supernova,175.70770833333,77.370261111111
PTF15fel,Supernova,47.303172,27.521374
SN2017egm,Supernova,154.77342,46.45391
ASASSN-17qg,Supernova,167.68566666667,4.8475305555556
GSN 069,X-Ray Transient,19.785,-34.191944444444
ASASSN-17pk,Supernova,183.11254166667,29.14935
ASASSN-17pg,Supernova,175.70770833333,77.370261111111
ASASSN-17pf,Nova,82.569875,-73.269805555556
SN2017hcc,Supernova,0.96075,-11.474661111111
AT2017hoq,Supernova,79.834541666667,-17.611588888889
ASASSN-17pk,Supernova,183.11254166667,29.14935
ASASSN-17pg,Supernova,175.70770833333,77.370261111111
ASASSN-17jz,Supernova,259.98291,41.68037
SN2017hzw,Supernova,31.325541666667,53.203730555556
ASASSN-17mt,Nova,132.623233,-47.757933
sn2017hjy,Supernova,39.010833333333,43.472083333333
SN2017hxz,Supernova,53.545875,-13.935805555556
SN2017hcc,Supernova,0.96075,-11.474661111111
ASASSN-17mt,Nova,132.623233,-47.757933
sn2017fgc,Supernova,20.06,3.4027777777778
sn2017hjy,Supernova,39.010833333333,43.472083333333
iPTF15dtg,Supernova,37.583541666667,37.235194444444
ASASSN-17hx,Nova,277.94129166667,-14.315436111111
SN 2017hcc,Supernova,0.96075,-11.474661111111
iPTF14hls,Supernova,140.14291666667,50.696333333333
AT2017hoq,Supernova,79.834541666667,-17.611588888889
ASASSN-17ng,Supernova,327.08366666667,-34.95295
SN2017hcc,Supernova,0.96075,-11.474661111111
SN2017hky,Supernova,170.877125,63.366508333
ASASSN-17ng,Supernova,327.08366666667,-34.95295
SN2017hky,Supernova,170.877125,63.366508333333
sn2017hjy,Supernova,39.010833333333,43.472083333333
AT2017hgx,Supernova,5.0938333333333,81.708911111111
ASASSN-17mz,Supernova,359.09091666667,32.456688888889
ASASSN-17ng,Supernova,327.08366666667,-34.95295
AT 2017fyp,Nova,11.356208333333,39.847872222222
SN 2017gas,Supernova,304.29716666667,58.202222222222
SN2017fzw,Supernova,95.394875,-27.214864
SN 2017egm,Supernova,154.77341666667,46.453911111111
ASASSN-16kt,Nova,232.25758333333,-44.828025
ATLAS17lqv,Supernova,237.82357,-15.45297
ASASSN-17mz,Supernova,359.09091666667,32.456688888889
ASASSN-17jz,Tidal disruption event,259.98291,41.68037
SN 2017glq,Supernova,32.116666666667,6.3879444444444
ASASSN-17mh,Supernova,75.80477,-22.8331
ASASSN-17mh,Supernova,75.80475,-22.8331
sn2017gvp,Supernova,355.44583333333,-1.3847222222222
ASASSN-17hx,Nova,277.94129166667,-14.315436111111
SN 2017gir,Supernova,24.936875,-23.254777777778
ASASSN-17mh,Supernova,75.80475,-22.8331
ASASSN-17gs,X-Ray Transient,236.08216666667,-6.8205194444444
ASASSN-15oz - template,template,289.8895416,-33.76722222
ASASSN-16kt,Nova,232.2576,-44.828
AT2017gah,Supernova,330.67679166667,-32.792638888889
SN2017fzw,Supernova,95.394875,-27.214864
SN2017gas,Supernova,304.29727,58.2025
SN 2017glq,Supernova,32.116666666667,6.3879444444444
AT 2017gbl,X-Ray Transient,356.5230416,53.233627777
DLT17cq,Supernova,38.875625,-9.3541666666667
ASASSN-17gs,new blazar/TDE candidate,236.08195833333,-6.8209305555556
ASASSN-17gs,X-Ray Transient,236.08216666667,-6.8205194444444
AT2017fvz,Nova,296.25429166667,-14.780761111111
SN 2017gir,Supernova,24.936875,-23.254777777778
DLT17cq,Supernova,38.875625,-9.3541666666667
ASASSN-17ky,Tidal Disruption Event,245.799,1.75491
ASASSN-15oz - template,template,289.8895416,-33.76722222
SN 2017gas,Supernova,304.29716666667,58.202222222222
SN2017fzw,Supernova,95.394875,-27.214864
AT2017gah,Supernova,330.67679166667,-32.792638888889
sn_ngc2748,Supernova,138.43333333333,76.478333333333
ASASSN-16kt,Nova,232.25758333333,-44.828025
ASASSN-17hx,Nova,277.94129166667,-14.315436111111
ASASSN-17gs,X-Ray Transient,236.08216666667,-6.8205194444444
SN2017gci,Supernova,101.68758333333,-27.248833333333
DLT17ch,Supernova,71.456,-59.245166666667
SN2017fzw,Supernova,95.394875,-27.214864
DLT17ch,Supernova,71.455958333333,-59.245155555556
AT 2017fyp,Nova,11.356208333333,39.847872222222
AT2017gah,Supernova,330.67679166667,-32.792638888889
ASASSN-17kq,Supernova,330.67825,-32.792530555556
ASASSN-16kt,Nova,232.25758333333,-44.828025
ASASSN-17jz,Supernova,259.98291,41.68037
ASASSN-17kf,Supernova,43.927625,75.154311111111
ASASSN-16kt,Nova,232.2576,-44.828
SN2017erp,Supernova,227.311708,-11.334222
ASASSN-17jz,Supernova,259.98291,41.68037
ASASSN-16kt,Nova,232.2576,-44.828
SN2017ens,Supernova,181.039,-1.9311666666667
ASASSN-17gs,TDE candidate,236.08195833333,-6.8209305555556
SN2017ein,Supernova,178.22188,44.123944
ASASSN-16kt,Nova,232.2576,-44.828
AT 2017bgt,AGN/TDE,242.77375,2.5667222222222
ASASSN-17ip,Supernova,134.58354166667,-65.364088888889
ASASSN-16kt,Nova,232.2576,-44.828
AT 2017fgc,Supernova,20.060125,3.40275
SN 2015J,Supernova,113.77158333333,-69.131416666667
ASASSN-17ie,Supernova,277.92458333333,16.651944444444
ASASSN-17ho,Supernova,289.69708333333,-84.697555555556
SN 2010da,X-Ray Transient,13.770416666667,-37.695555555556
AT2017eaw,Supernova,308.684333,60.193306
ASASSN-17hx,Nova,277.94129166667,-14.315436111111
ASASSN-17ip,Supernova,134.58354166667,-65.364088888889
SN2017erp,Supernova,227.311708,-11.334222
ASASSN-17hz,Supernova,176.84695833333,23.364880555556
SN2017faf,Supernova,263.6665825,26.30611
SN 2010da,X-Ray Transient,13.770416666667,-37.695555555556
SN2017err,Supernova,167.85458333333,0.11625
SN2017erp,Supernova,227.311708,-11.334222
ASASSN-17gs,TDE candidate,236.08195833333,-6.8209305555556
ASASSN-16kt,Nova,232.25758333333,-44.828025
ASASSN-17hx,Nova,277.94129166667,-14.315436111111
SN2017ein,Supernova,178.22188,44.123944
ASASSN-17ie,Supernova,277.92458333333,16.651944444444
ASASSN-17ho,Supernova,289.69708333333,-84.697555555556
SN2017erp,Supernova,227.311708,-11.334222
ATLAS17gqa,Supernova,181.03904166667,-1.9311666666667
ASASSN-17hz,Supernova,176.84695833333,23.364880555556
ASASSN-17gs,X-Ray Transient,236.08216666667,-6.8205194444444
iPTF16fnl,TDE Host,7.487676,32.893753
ASASSN-17hk,Supernova,152.71695833333,-66.647305555556
SN 2017erp,Supernova,227.312,-11.334
SN2017erp,Supernova,227.311708,-11.334222
ASASSN-17ho,Supernova,289.69708333333,-84.697555555556
ASASSN-17hb,Supernova,18.142666666667,0.29198055555556
sn2017eoc,Supernova,168.90833333333,-48.748611111111
ASASSN-17hk,Possible TDE,152.71695833333,-66.647311111111
AT2017enx,Supernova,152.71696,-66.64731
ASASSN-17gs,X-Ray Transient,236.08217,-6.82052
AT2017emq,Supernova,150.0775,54.53975
ASASSN-17gr,Supernova,242.16420833333,12.011111111111
iPTF14hls,Supernova,140.14291666667,50.696333333333
ASASSN-17he,Tidal Disruption Event,146.45254166667,-14.368261111111
ASASSN-17gs,Tidal disruption event,236.08216666667,-6.8205194444444
SN2017ein,Supernova,178.22188,44.123944
ASASSN-17hb,Supernova,18.142666666667,0.29198055555556
ASASSN-16kt,Nova,232.2576,-44.828
SN2017ein,Supernova,178.221875,44.123944444444
AT 2017bgt,AGN/TDE,242.77375,2.5667222222222
SN2017cbv,Supernova,218.143417,-44.134094
ASASSN-17gr,Supernova,242.16420833333,12.011111111111
AT2017eaw,Supernova,308.684333,60.193306
ASASSN-17fy,Supernova,135.88525,-21.334091666667
SN2017eaw,Supernova,308.68433333333,60.193305555556
ASASSN-17em,Supernova,255.799,61.457238888889
AT2017eaw,Supernova,308.684333,60.193306
SN2017eaw,Supernova,308.684,60.193
AT2017eaw,Supernova,308.68433333333,60.193305555556
SN2016jbu,Supernova,114.10816666667,-69.548680555556
DLT17ar,Supernova,144.15125,-63.948522222222
DLT17aw,Supernova,263.10858333333,7.0631944444444
ASASSN-17fr,Supernova,204.16666666667,-33.966977777778
ASASSN-17fk,Supernova,86.696958333333,-16.783416666667
ASASSN-15lh,Supernova,330.564375,-61.659622222222
ASASSN-16kt,Nova,232.2576,-44.828
ASASSN-17fk,Supernova,86.696958333333,-16.783416666667
ASASSN-17ez,Supernova,218.71958333333,40.748016666667
ATLAS17dcc,Supernova,192.27,-12.206222222222
ASASSN-17em,Supernova,255.799,61.457238888889
SN2017cbv,Supernova,218.143417,-44.134094
AT2017dfc,Supernova,198.93125,42.037055555556
PSN_NGC5516,Supernova,213.9625,-48.133888888889
AT2017des,Supernova,188.57870833333,6.4741666666667
AT2017dau,Supernova,213.57116666667,35.428722222222
snhunt278,Supernova,212.47994,17.53207
PSNJ16283836+3932552,Supernova,247.15983333333,39.548666666667
ASASSN-17er,Supernova,167.44491666667,-13.380183333333
ASASSN-17ez,Supernova,218.71958333333,40.748016666667
ASASSN-16kt,Nova,232.2576,-44.828
DLT17ar,Supernova,144.15120833333,-63.948472222222
SN2016iyd,Supernova,114.29066666667,-52.317805555556
iPTF15dum,Supernova,6.2718333333333,-4.1689722222222
ASASSN-17em,Supernova,255.799,61.457238888889
SN2016blz,Supernova,235.12179166667,0.91011111111111
iPTF16gdw,Supernova,336.77133333333,23.279333333333
iPTF15eqq,Supernova,78.143416666667,17.186
iPTF15crj,Supernova,336.11858333333,32.659027777778
DLT17ar,Supernova,144.15120833333,-63.948472222222
ASASSN-16fp,Supernova,329.76725,18.18625
ASASSN-17dv,Supernova,148.13038,-21.96526
ASASSN-17ea,Supernova,190.71154166667,-30.412125
AT 2017cak,TDE candidate,229.828625,28.229019444444
SN2017cbv,Supernova,218.143417,-44.134094
ASASSN-17em,Supernova,255.799,61.457238888889
ASASSN-17ek,Supernova,59.510125,-41.8934
ASASSN-17ds,Supernova,120.98,26.520202777778
SN2016jbu,Supernova,114.10816666667,-69.548680555556
sn2017bzc,Supernova,349.06041666667,-42.569444444444
AT2017ckq,Supernova,161.10575,-32.209111111111
ASASSN-17dv,Tidal Disruption Event,148.13038,-21.96526
ASASSN-17ea,Supernova,190.71154166667,-30.412125
SN2017cjb,Supernova,193.460208,9.704917
AT 2017bgt,AGN/TDE,242.77375,2.5667222222222
ASASSN-15oi,TDE,309.78825,-30.755583333333
ASASSN-16kt,Nova,232.25758333333,-44.828025
SN 2010jl,Supernova,145.72191666667,9.4928888888889
ASASSN-17cs,Supernova,65.707125,-82.069358333333
SN2017awz,Supernova,166.897875,22.851222222222
SN2017cbv,Supernova,218.143417,-44.134094
DLT17u,Supernova,218.14325,-44.134194444444
ASASSN-16ma,Nova,275.217167,-28.370422
AT 2017bgt,AGN/TDE,242.77375,2.5667222222222
SN2017cbv,Supernova,218.14341666667,-44.134094444444
SN2017cbv,Supernova,218.143417,-44.134094
DLT17u,Supernova,218.14341666667,-44.134111111111
ASASSN-17cz,Supernova,267.62541666667,-1.8020472222222
SN 2015J,Supernova,113.77125,-69.131416666667
ASASSN-17co,Supernova,272.33695833333,18.298969444444
ASASSN-14LI,Tidal Disruption Event,192.06345833333,17.774013888889
2017atv,Supernova,50.997791666667,37.758513888889
ASASSN-17cs,Supernova,65.707125,-82.069358333333
sn2017azw,Supernova,65.707125,-82.069333333333
SN2017bgu,Supernova,253.9978066,42.560003333
ASASSN-16kt,Nova,232.25758333333,-44.828025
ASASSN-17cz,Supernova,267.62541666667,-1.8020472222222
ASASSN-17cv,TDE candidate,242.77375,2.5667222222222
AT2017ati,Supernova,147.48625,67.183211111111
ASASSN-16kt,Classical Nova,232.25758333333,-44.828025
ASASSN-17cm,Supernova,86.929416666667,-79.214691666667
SN2017awz,Supernova,166.897875,22.851222222222
ASASSN-17bu,Supernova,155.91845833333,-35.825458333333
ASASSN-17co,Supernova,272.33695833333,18.298969444444
DLT17h,Supernova,159.32270833333,-41.618138888889
ASASSN-16kt,Classical Nova,232.25758333333,-44.828025
SN2016jbu,Supernova,114.108167,-69.548681
2017atv,Supernova,50.997791666667,37.758513888889
sn2017ln,Supernova,174.64075,25.39635
iPTF16hgs,Calcium-rich Gap Transient,12.714131,27.379996
SN 2010jl,Supernova,145.72191666667,9.4928888888889
SN 2006jd,Supernova,120.530958333,0.80875
DLT17h,Supernova,159.32266666667,-41.618147222222
ASASSN-16oh,optical transient w/ emission lines,29.431833333333,-73.625694444444
DLT17h,Supernova,159.32266666667,-41.618147222222
sn2017yh,Supernova,268.02583333333,21.566194444444
ASASSN-17bu,Supernova,155.91845833333,-35.825458333333
sn2017ln,Supernova,174.64075,25.39635
SN2016jbu,Supernova,114.108167,-69.548681
sn 2017hm,Supernova,173.29416666667,-10.221666666667
SN2016jbu,Supernova,114.108167,-69.548681
NewiPTFSource2,Supernova,135.909904,43.0973
AT2017jd,Supernova,353.651958,-4.534534294
NewiPTFSource,Supernova,135.909904,43.0973
ATLAS17aeu,Possible GW counterpart,138.307875,61.092666666667
ATLAS17aeu,Unknown,138.30789,61.09267
sn2017bc,Supernova,184.96166666667,-6.8555555555556
SN2016jbu,Supernova,114.108167,-69.548681
SN2018kzr,Supernova,127.22275,1.11075
DLT18ar,Supernova,94.1105,-21.375683333333
SN2018evt,Supernova,206.663825,-9.643489
AT2018kpo,Optical transient,55.179375,-6.4233611111111
ZTF18accjvic,Supernova,44.449061,-3.128368
ZTF18acwzyor,Supernova,133.951981,3.64153
CandidateJ0638+0411,unknown type,99.513,4.1998333333333
AT2018hna,Supernova,186.550208,58.314194
ASASSN-18zj,Tidal Disruption Event,151.71141,1.69288
ASASSN-18jd,Tidal Disruption Event,340.9288,-16.98557
SN2018ilu,Supernova,353.3374308,4.809628333
SN2018hti,Supernova,55.22397318,11.777025
ZTF18acszayr,Supernova,35.290864,-4.073244
ZTF18acenqto,Supernova,69.737083333333,-20.662277777778
AT2018jmq,X-Ray Transient,27.093125,11.522055555556
ASASSN-18abj,Nova,101.172375,4.2439611111111
ZTF18acrheel,Unknown transient,208.915437,58.0432
SN2018jov,Supernova,120.02975,58.709708
AT2018fyk,Tidal disruption candidate,342.56720833333,-44.864555555556
AT2018jmq,optical transient,27.093125,11.522055555556
SN2018jky,Supernova,51.508042,-17.563339
ZTF18acenqto,Supernova,69.737083333333,-20.662277777778
SN2018hti,Supernova,55.22397318,11.777025
ZTF18acubcfc,unclassified transient,121.04416666667,55.400611111111
AT2018hna,Supernova,186.550208,58.314194
ZTF18abxftqm,TDE,16.890041666667,23.476222222222
ASASSN-18fv,Nova,159.064224,-59.598236
ASASSN-18aar,nucleus transient,0.7325,-26.914038888889
ZTF18aalrxas,Supernova,237.2985,32.288
SN2018ivc,Supernova,40.672042,-0.008808
sn2018isq,Supernova,49.210833333333,80.784583333333
sn2018jag,Supernova,15.95,10.592222222222
ZTF18abxftqm,TDE candidate,16.890041666667,23.476222222222
ASASSN-18zp,Tidal Disruption Event,18.864375,-31.398680555556
SN2018ivc,Supernova,40.672042,-0.008808
DLT18aq,Supernova,40.672041666667,-0.0088055555555556
SN2018ilu,Supernova,353.3374308,4.809628333
SN 2018aad,Supernova,59.50643,-65.50676
sn2018isq,Supernova,49.210833333333,80.784583333333
ZTF18abxftqm,TDE candidate,16.890041666667,23.476222222222
ZTF18aajupnt,CLAGN,233.28333333333,44.535611111111
SN2018ilu,Supernova,353.3374308,4.809628333
ZTF18achaqmd,Supernova,353.33745833333,4.8096111111111
AT2018imf,Supernova,190.672458,13.265278
SN2018hti,Supernova,55.22397318,11.777025
ASASSN-18zj,Tidal Disruption Event,151.71141,1.69288
ASASSN-18ze,Supernova,65.574458333333,-5.4681694444444
ZTF18achaqmd,Unclassified transient,353.33708333333,4.8096111111111
SN2018hmx,Supernova,128.413917,55.598056
ASASSN-18zj,Tidal disruption candidate,151.71195833333,1.6927666666667
ASASSN-18fv,Nova,159.06420833333,-59.598233333333
ASASSN-18zj,Tidal Disruption Event,151.71141,1.69288
AT2018fyk,Tidal disruption candidate,342.56720833333,-44.864555555556
ZTF18acehgym,Unknown transient,342.108244,38.919346
SN2018hti,Supernova,55.22397318,11.777025
ZTF18acdxvhx,Supernova,9.4366666666667,14.031166666667
ZTF18acdzzyf,Supernova,31.795291666667,-9.0246388888889
SN_candidate_PGC 2086067,Supernova,120.025,36.743333333333
ZTF18acebssa,Supernova,65.574833333333,-5.4682777777778
AT2018hpu,Supernova,49.5875,-41.609722222222
ASASSN-18jd,Tidal Disruption Event,340.9288,-16.98557
ZTF18abffyqp,Supernova,252.708682,45.397907
AT2018htr,Supernova,3.533167,-23.169364
AT2018hso,Supernova,173.466512,53.1186376
ZTF18acbwxcc,Supernova,344.845665,8.751283
SN2018bgv,Supernova,165.62620833333,55.598833333333
AT2018hrg,Supernova,17.3597,35.711
AT2018hpu,Supernova,49.5875,-41.609722222222
ZTF18abomklq,Supernova,356.114306,5.663704
AT2018fyk,Tidal disruption event,342.56720833333,-44.864555555556
AT2018hna,Supernova,186.550208,58.314194
AT 2018hkx,Supernova,60.224208333333,-66.675169444444
ZTF18abshezu,Supernova,359.324779,-15.631463
ASASSN-18xl,Supernova,144.03625,6.2577
AT2018hna,Supernova,186.550208,58.314194
SN2018aad,Supernova,59.5059,-65.50684
SN 2018add,Supernova,59.506416666667,-65.506761111111
ZTF18abshezu,Supernova,359.324779,-15.631463
AT2018fyk,Tidal disruption candidate,342.56720833333,-44.864555555556
AT 2018hkx,Supernova,60.224208333333,-66.675169444444
ZTF18abokyfk,Supernova,2.360644,47.354093
ZTF18aalrxas,Supernova,237.2985,32.288
ASASSN-18xl,Supernova,144.03625,6.2577
ZTF18abxbhov,Supernova,110.069724,41.34665
AT2018cow,transient,244,22.267777777778
ZTF18abukavn,Supernova,250.950926,41.04538
AT2018fyk,Tidal disruption event,342.56720833333,-44.864555555556
ASASSN-18pg,TDE,242.744875,-60.9231
ASASSN-18xf,Supernova,70.657708333333,-53.266991666667
AT2018fyk,Tidal disruption candidate,342.56720833333,-44.864555555556
AT2018zr,Tidal Disruption Event,119.227287,34.262119
ZTF18abyxwrf,Supernova,43.900137,43.057589
AT2018gwo,Supernova,182.162125,68.779164
AT 2018zf,AGN,291.831187,65.565103
AT2018fyk,Tidal disruption candidate,342.56720833333,-44.864555555556
ASASSN-18km,Supernova,242.41333333333,-32.062561111111
sn2018gro,Supernova,332.95416666667,38.7
ZTF18abshezu,Supernova,359.324779,-15.631463
