name,type,redshift,right ascension,declination
"iPTF13bkw
",,,,
"iPTF13crp
",,,,
"iPTF13daw
",,,,
"iPTF13ddg
",,,,
"iPTF13dge
",,,,
"iPTF13dkj
",,,,
"iPTF13dkx
",,,,
"iPTF13duj
",,,,
"iPTF13dym
",,,,
"iPTF13dzm
",,,,
"iPTF13ebh
",,,,
"iPTF13efe
",,,,
"iPTF14yw
",,,,
"iPTF14yy
",,,,
"iPTF14aje
",,,,
"iPTF14ale
",,,,
"iPTF14apg
",,,,
"iPTF14atg
",,,,
"iPTF14bbr
",,,,
"iPTF14bdn
",,,,
"iPTF14bpo
",,,,
"iPTF14bpz
",,,,
"iPTF14bqg
",,,,
"iPTF14ddi
",,,,
"iPTF14deb
",,,,
"iPTF14eje
",,,,
"iPTF14fpb
",,,,
"iPTF14fww
",,,,
"iPTF14gnl
",,,,
SN2016bln,,,203.68955,13.853972
SN2016ccz,Ia,0.0149,217.788333,27.235972
SN2017lf,Ia,0.0146,48.14,39.320581
"PTF09a
",,,,
"PTF09aa
",,,,
"PTF09ab
",,,,
"PTF09ac
",,,,
"PTF09ad
",,,,
"PTF09ads
",,,,
"PTF09agm
",,,,
"PTF09agy
",,,,
"PTF09ahf
",,,,
"PTF09aj
",,,,
"PTF09akb
",,,,
"PTF09akt
",,,,
"PTF09alu
",,,,
"PTF09aly
",,,,
"PTF09amm
",,,,
"PTF09aro
",,,,
"PTF09atw
",,,,
"PTF09aus
",,,,
"PTF09av
",,,,
"PTF09awa
",,,,
"PTF09awd
",,,,
"PTF09aws
",,,,
"PTF09awt
",,,,
"PTF09awx
",,,,
"PTF09axg
",,,,
"PTF09azf
",,,,
"PTF09azm
",,,,
"PTF09azu
",,,,
"PTF09azv
",,,,
"PTF09bad
",,,,
"PTF09bai
",,,,
"PTF09bak
",,,,
"PTF09bam
",,,,
"PTF09bau
",,,,
"PTF09bc
",,,,
"PTF09bck
",,,,
"PTF09bdb
",,,,
"PTF09bh
",,,,
"PTF09bha
",,,,
"PTF09biq
",,,,
"PTF09bj
",,,,
"PTF09bjs
",,,,
"PTF09by
",,,,
"PTF09c
",,,,
"PTF09cbu
",,,,
"PTF09cex
",,,,
"PTF09cfx
",,,,
"PTF09csj
",,,,
"PTF09csl
",,,,
"PTF09csn
",,,,
"PTF09cug
",,,,
"PTF09ddw
",,,,
"PTF09dgr
",,,,
"PTF09dh
",,,,
"PTF09dhu
",,,,
"PTF09dhx
",,,,
"PTF09dib
",,,,
"PTF09dic
",,,,
"PTF09dih
",,,,
"PTF09dip
",,,,
"PTF09djc
",,,,
"PTF09dkr
",,,,
"PTF09dlc
",,,,
"PTF09dmk
",,,,
"PTF09dmn
",,,,
"PTF09dnl
",,,,
"PTF09dnp
",,,,
"PTF09dnq
",,,,
"PTF09dpp
",,,,
"PTF09dpy
",,,,
"PTF09dqt
",,,,
"PTF09ds
",,,,
"PTF09dsr
",,,,
"PTF09dsw
",,,,
"PTF09dsy
",,,,
"PTF09dsz
",,,,
"PTF09dxo
",,,,
"PTF09dxw
",,,,
"PTF09dyc
",,,,
"PTF09dyg
",,,,
"PTF09dyh
",,,,
"PTF09dyi
",,,,
"PTF09dym
",,,,
"PTF09dyp
",,,,
"PTF09dyw
",,,,
"PTF09dza
",,,,
"PTF09dzq
",,,,
"PTF09dzu
",,,,
"PTF09dzy
",,,,
"PTF09e
",,,,
"PTF09eag
",,,,
"PTF09ec
",,,,
"PTF09ecx
",,,,
"PTF09edr
",,,,
"PTF09ege
",,,,
"PTF09ego
",,,,
"PTF09eiy
",,,,
"PTF09eoi
",,,,
"PTF09eop
",,,,
"PTF09eov
",,,,
"PTF09epo
",,,,
"PTF09epz
",,,,
"PTF09eqc
",,,,
"PTF09euz
",,,,
"PTF09exw
",,,,
"PTF09f
",,,,
"PTF09fb
",,,,
"PTF09fet
",,,,
"PTF09fey
",,,,
"PTF09fgg
",,,,
"PTF09fhc
",,,,
"PTF09fim
",,,,
"PTF09fop
",,,,
"PTF09fou
",,,,
"PTF09fov
",,,,
"PTF09fow
",,,,
"PTF09fox
",,,,
"PTF09foz
",,,,
"PTF09fpl
",,,,
"PTF09fpy
",,,,
"PTF09fqj
",,,,
"PTF09fqk
",,,,
"PTF09fqn
",,,,
"PTF09fr
",,,,
"PTF09fs
",,,,
"PTF09fu
",,,,
"PTF09fvl
",,,,
"PTF09fzy
",,,,
"PTF09gce
",,,,
"PTF09gck
",,,,
"PTF09gdy
",,,,
"PTF09ggb
",,,,
"PTF09gjf
",,,,
"PTF09gjj
",,,,
"PTF09gm
",,,,
"PTF09gmg
",,,,
"PTF09gn
",,,,
"PTF09gnd
",,,,
"PTF09gnm
",,,,
"PTF09gon
",,,,
"PTF09gpu
",,,,
"PTF09gqh
",,,,
"PTF09gqo
",,,,
"PTF09gqu
",,,,
"PTF09gul
",,,,
"PTF09gvo
",,,,
"PTF09gxh
",,,,
"PTF09gzj
",,,,
"PTF09h
",,,,
"PTF09har
",,,,
"PTF09hfl
",,,,
"PTF09hhv
",,,,
"PTF09hnr
",,,,
"PTF09hpl
",,,,
"PTF09hpq
",,,,
"PTF09hql
",,,,
"PTF09hqp
",,,,
"PTF09huz
",,,,
"PTF09hvs
",,,,
"PTF09hxw
",,,,
"PTF09iaf
",,,,
"PTF09iag
",,,,
"PTF09ib
",,,,
"PTF09idb
",,,,
"PTF09idu
",,,,
"PTF09ifh
",,,,
"PTF09iga
",,,,
"PTF09igt
",,,,
"PTF09ilp
",,,,
"PTF09img
",,,,
"PTF09isn
",,,,
"PTF09itz
",,,,
"PTF09iuz
",,,,
"PTF09jw
",,,,
"PTF09k
",,,,
"PTF09pr
",,,,
"PTF09pz
",,,,
"PTF09qa
",,,,
"PTF09ql
",,,,
"PTF09qn
",,,,
"PTF09qs
",,,,
"PTF09ri
",,,,
"PTF09s
",,,,
"PTF09sg
",,,,
"PTF09si
",,,,
"PTF09sj
",,,,
"PTF09tt
",,,,
"PTF09ty
",,,,
"PTF09u
",,,,
"PTF09up
",,,,
"PTF09uu
",,,,
"PTF09uv
",,,,
"PTF09v
",,,,
"PTF09vm
",,,,
"PTF09vv
",,,,
"PTF09vx
",,,,
"PTF09wa
",,,,
"PTF09wn
",,,,
"PTF09wu
",,,,
"PTF10aaea
",,,,
"PTF10aaey
",,,,
"PTF10aagd
",,,,
"PTF10aaiw
",,,,
"PTF10aaju
",,,,
"PTF10aajv
",,,,
"PTF10aav
",,,,
"PTF10aawe
",,,,
"PTF10aawn
",,,,
"PTF10aayn
",,,,
"PTF10aayx
",,,,
"PTF10abbi
",,,,
"PTF10abhm
",,,,
"PTF10abjm
",,,,
"PTF10abjp
",,,,
"PTF10abjv
",,,,
"PTF10abkt
",,,,
"PTF10abnr
",,,,
"PTF10abou
",,,,
"PTF10abpj
",,,,
"PTF10absa
",,,,
"PTF10abtp
",,,,
"PTF10abws
",,,,
"PTF10abwy
",,,,
"PTF10abwz
",,,,
"PTF10abxa
",,,,
"PTF10abyo
",,,,
"PTF10abzt
",,,,
"PTF10accd
",,,,
"PTF10accm
",,,,
"PTF10acdc
",,,,
"PTF10acdd
",,,,
"PTF10acdh
",,,,
"PTF10ace
",,,,
"PTF10acej
",,,,
"PTF10acem
",,,,
"PTF10acfh
",,,,
"PTF10acgk
",,,,
"PTF10acnz
",,,,
"PTF10acoh
",,,,
"PTF10acqp
",,,,
"PTF10acqt
",,,,
"PTF10acqu
",,,,
"PTF10acrh
",,,,
"PTF10acri
",,,,
"PTF10acro
",,,,
"PTF10acrp
",,,,
"PTF10acrx
",,,,
"PTF10acts
",,,,
"PTF10acub
",,,,
"PTF10ban
",,,,
"PTF10bao
",,,,
"PTF10bbn
",,,,
"PTF10bbo
",,,,
"PTF10bch
",,,,
"PTF10bci
",,,,
"PTF10bdr
",,,,
"PTF10bfg
",,,,
"PTF10bhm
",,,,
"PTF10bhw
",,,,
"PTF10bhy
",,,,
"PTF10bin
",,,,
"PTF10bix
",,,,
"PTF10bjg
",,,,
"PTF10bji
",,,,
"PTF10bjs
",,,,
"PTF10bmr
",,,,
"PTF10bt
",,,,
"PTF10bvw
",,,,
"PTF10bxs
",,,,
"PTF10bym
",,,,
"PTF10cko
",,,,
"PTF10clw
",,,,
"PTF10cmj
",,,,
"PTF10cmt
",,,,
"PTF10cod
",,,,
"PTF10coh
",,,,
"PTF10cq
",,,,
"PTF10cu
",,,,
"PTF10cua
",,,,
"PTF10cwm
",,,,
"PTF10cwp
",,,,
"PTF10cwy
",,,,
"PTF10cwz
",,,,
"PTF10cxk
",,,,
"PTF10cza
",,,,
"PTF10czb
",,,,
"PTF10czc
",,,,
"PTF10czg
",,,,
"PTF10dal
",,,,
"PTF10ddv
",,,,
"PTF10djf
",,,,
"PTF10dna
",,,,
"PTF10duy
",,,,
"PTF10duz
",,,,
"PTF10ef
",,,,
"PTF10egs
",,,,
"PTF10elk
",,,,
"PTF10eov
",,,,
"PTF10eqf
",,,,
"PTF10esx
",,,,
"PTF10fe
",,,,
"PTF10feg
",,,,
"PTF10fej
",,,,
"PTF10fhb
",,,,
"PTF10fhu
",,,,
"PTF10fhy
",,,,
"PTF10fj
",,,,
"PTF10fjg
",,,,
"PTF10fk
",,,,
"PTF10fkk
",,,,
"PTF10fln
",,,,
"PTF10fnq
",,,,
"PTF10fny
",,,,
"PTF10foq
",,,,
"PTF10for
",,,,
"PTF10fph
",,,,
"PTF10fps
",,,,
"PTF10fqo
",,,,
"PTF10ftb
",,,,
"PTF10fxe
",,,,
"PTF10fxk
",,,,
"PTF10fxl
",,,,
"PTF10fxp
",,,,
"PTF10fxq
",,,,
"PTF10fxu
",,,,
"PTF10fyk
",,,,
"PTF10fyl
",,,,
"PTF10fym
",,,,
"PTF10fyo
",,,,
"PTF10gbq
",,,,
"PTF10gc
",,,,
"PTF10gjx
",,,,
"PTF10gjy
",,,,
"PTF10gkl
",,,,
"PTF10glo
",,,,
"PTF10gmd
",,,,
"PTF10gmg
",,,,
"PTF10gmh
",,,,
"PTF10gmj
",,,,
"PTF10gnj
",,,,
"PTF10gnr
",,,,
"PTF10goo
",,,,
"PTF10gop
",,,,
"PTF10goq
",,,,
"PTF10got
",,,,
"PTF10gpm
",,,,
"PTF10gqe
",,,,
"PTF10gqi
",,,,
"PTF10gsp
",,,,
"PTF10gsx
",,,,
"PTF10gtf
",,,,
"PTF10gtk
",,,,
"PTF10gtq
",,,,
"PTF10guz
",,,,
"PTF10gvl
",,,,
"PTF10gwc
",,,,
"PTF10gwe
",,,,
"PTF10gwp
",,,,
"PTF10gxt
",,,,
"PTF10gxz
",,,,
"PTF10hcu
",,,,
"PTF10hdm
",,,,
"PTF10hdn
",,,,
"PTF10hdv
",,,,
"PTF10hei
",,,,
"PTF10hej
",,,,
"PTF10hep
",,,,
"PTF10hf
",,,,
"PTF10hi
",,,,
"PTF10hjw
",,,,
"PTF10hky
",,,,
"PTF10hld
",,,,
"PTF10hmc
",,,,
"PTF10hmd
",,,,
"PTF10hml
",,,,
"PTF10hmo
",,,,
"PTF10hmu
",,,,
"PTF10hmv
",,,,
"PTF10hne
",,,,
"PTF10hnu
",,,,
"PTF10hoe
",,,,
"PTF10hoz
",,,,
"PTF10hpp
",,,,
"PTF10hpy
",,,,
"PTF10hrw
",,,,
"PTF10htz
",,,,
"PTF10hyv
",,,,
"PTF10iah
",,,,
"PTF10icb
",,,,
"PTF10ieb
",,,,
"PTF10ifj
",,,,
"PTF10ijq
",,,,
"PTF10ijv
",,,,
"PTF10inf
",,,,
"PTF10iu
",,,,
"PTF10iuf
",,,,
"PTF10ivt
",,,,
"PTF10iyc
",,,,
"PTF10iye
",,,,
"PTF10izy
",,,,
"PTF10jab
",,,,
"PTF10jaq
",,,,
"PTF10jcg
",,,,
"PTF10jd
",,,,
"PTF10jdw
",,,,
"PTF10jh
",,,,
"PTF10jkh
",,,,
"PTF10jko
",,,,
"PTF10jpv
",,,,
"PTF10jqz
",,,,
"PTF10jrs
",,,,
"PTF10jsb
",,,,
"PTF10jtp
",,,,
"PTF10jur
",,,,
"PTF10jvy
",,,,
"PTF10jwq
",,,,
"PTF10jwx
",,,,
"PTF10jxa
",,,,
"PTF10jxf
",,,,
"PTF10kdg
",,,,
"PTF10kee
",,,,
"PTF10kiw
",,,,
"PTF10kwx
",,,,
"PTF10kzf
",,,,
"PTF10lb
",,,,
"PTF10lee
",,,,
"PTF10lif
",,,,
"PTF10lot
",,,,
"PTF10lxp
",,,,
"PTF10lya
",,,,
"PTF10mbk
",,,,
"PTF10mla
",,,,
"PTF10mtd
",,,,
"PTF10mwb
",,,,
"PTF10nax
",,,,
"PTF10nc
",,,,
"PTF10nct
",,,,
"PTF10ncu
",,,,
"PTF10ncy
",,,,
"PTF10ncz
",,,,
"PTF10nda
",,,,
"PTF10ndc
",,,,
"PTF10ndh
",,,,
"PTF10ndi
",,,,
"PTF10ndn
",,,,
"PTF10ndo
",,,,
"PTF10ndw
",,,,
"PTF10net
",,,,
"PTF10ng
",,,,
"PTF10nhu
",,,,
"PTF10nkc
",,,,
"PTF10nkd
",,,,
"PTF10nkt
",,,,
"PTF10nlg
",,,,
"PTF10nlp
",,,,
"PTF10nmm
",,,,
"PTF10nnh
",,,,
"PTF10nno
",,,,
"PTF10not
",,,,
"PTF10nuz
",,,,
"PTF10nvh
",,,,
"PTF10nyt
",,,,
"PTF10oip
",,,,
"PTF10oiq
",,,,
"PTF10oir
",,,,
"PTF10ois
",,,,
"PTF10oiv
",,,,
"PTF10oix
",,,,
"PTF10ol
",,,,
"PTF10one
",,,,
"PTF10opn
",,,,
"PTF10opo
",,,,
"PTF10opq
",,,,
"PTF10ops
",,,,
"PTF10otc
",,,,
"PTF10oth
",,,,
"PTF10oum
",,,,
"PTF10oun
",,,,
"PTF10ozy
",,,,
"PTF10pcb
",,,,
"PTF10pcc
",,,,
"PTF10pcd
",,,,
"PTF10pcr
",,,,
"PTF10pdf
",,,,
"PTF10pdh
",,,,
"PTF10pko
",,,,
"PTF10ppi
",,,,
"PTF10psj
",,,,
"PTF10pv
",,,,
"PTF10pvg
",,,,
"PTF10pvh
",,,,
"PTF10pvi
",,,,
"PTF10px
",,,,
"PTF10pxj
",,,,
"PTF10qfo
",,,,
"PTF10qhp
",,,,
"PTF10qht
",,,,
"PTF10qjl
",,,,
"PTF10qjq
",,,,
"PTF10qkf
",,,,
"PTF10qku
",,,,
"PTF10qkv
",,,,
"PTF10qky
",,,,
"PTF10qly
",,,,
"PTF10qna
",,,,
"PTF10qnk
",,,,
"PTF10qnn
",,,,
"PTF10qny
",,,,
"PTF10qnz
",,,,
"PTF10qoj
",,,,
"PTF10qok
",,,,
"PTF10qpb
",,,,
"PTF10qqt
",,,,
"PTF10qqw
",,,,
"PTF10qrj
",,,,
"PTF10qsc
",,,,
"PTF10qtb
",,,,
"PTF10qwg
",,,,
"PTF10qwm
",,,,
"PTF10qyn
",,,,
"PTF10qyq
",,,,
"PTF10qyr
",,,,
"PTF10qyx
",,,,
"PTF10rab
",,,,
"PTF10ran
",,,,
"PTF10rbc
",,,,
"PTF10rbp
",,,,
"PTF10rc
",,,,
"PTF10rcf
",,,,
"PTF10rcg
",,,,
"PTF10rct
",,,,
"PTF10rgn
",,,,
"PTF10rhi
",,,,
"PTF10rhw
",,,,
"PTF10rka
",,,,
"PTF10rks
",,,,
"PTF10rlq
",,,,
"PTF10rpc
",,,,
"PTF10rpg
",,,,
"PTF10rpt
",,,,
"PTF10sck
",,,,
"PTF10slu
",,,,
"PTF10sm
",,,,
"PTF10stg
",,,,
"PTF10sto
",,,,
"PTF10stw
",,,,
"PTF10tce
",,,,
"PTF10tfs
",,,,
"PTF10tkh
",,,,
"PTF10tky
",,,,
"PTF10tly
",,,,
"PTF10tpw
",,,,
"PTF10tqy
",,,,
"PTF10trp
",,,,
"PTF10trr
",,,,
"PTF10trs
",,,,
"PTF10trt
",,,,
"PTF10trw
",,,,
"PTF10tte
",,,,
"PTF10tum
",,,,
"PTF10twd
",,,,
"PTF10txl
",,,,
"PTF10ubc
",,,,
"PTF10ubm
",,,,
"PTF10uca
",,,,
"PTF10ucg
",,,,
"PTF10uch
",,,,
"PTF10ucj
",,,,
"PTF10uck
",,,,
"PTF10ucl
",,,,
"PTF10ucu
",,,,
"PTF10ucv
",,,,
"PTF10udc
",,,,
"PTF10uff
",,,,
"PTF10ufh
",,,,
"PTF10ufj
",,,,
"PTF10uic
",,,,
"PTF10ujl
",,,,
"PTF10ujn
",,,,
"PTF10ujt
",,,,
"PTF10ulk
",,,,
"PTF10ums
",,,,
"PTF10umw
",,,,
"PTF10umy
",,,,
"PTF10urj
",,,,
"PTF10urn
",,,,
"PTF10uzi
",,,,
"PTF10vb
",,,,
"PTF10vfo
",,,,
"PTF10vh
",,,,
"PTF10vhz
",,,,
"PTF10vi
",,,,
"PTF10viq
",,,,
"PTF10vnj
",,,,
"PTF10vnu
",,,,
"PTF10vqx
",,,,
"PTF10vty
",,,,
"PTF10vye
",,,,
"PTF10vyl
",,,,
"PTF10vyv
",,,,
"PTF10vzj
",,,,
"PTF10vzt
",,,,
"PTF10w
",,,,
"PTF10wbb
",,,,
"PTF10whg
",,,,
"PTF10wix
",,,,
"PTF10wjy
",,,,
"PTF10wlw
",,,,
"PTF10wml
",,,,
"PTF10wmm
",,,,
"PTF10wnm
",,,,
"PTF10wnq
",,,,
"PTF10wnt
",,,,
"PTF10woa
",,,,
"PTF10wof
",,,,
"PTF10wor
",,,,
"PTF10wos
",,,,
"PTF10wov
",,,,
"PTF10wpx
",,,,
"PTF10wri
",,,,
"PTF10wrm
",,,,
"PTF10wxp
",,,,
"PTF10wyq
",,,,
"PTF10xcd
",,,,
"PTF10xea
",,,,
"PTF10xeb
",,,,
"PTF10xel
",,,,
"PTF10xes
",,,,
"PTF10xfk
",,,,
"PTF10xfn
",,,,
"PTF10xfv
",,,,
"PTF10xgb
",,,,
"PTF10xgc
",,,,
"PTF10xgp
",,,,
"PTF10xgx
",,,,
"PTF10xhs
",,,,
"PTF10xij
",,,,
"PTF10xir
",,,,
"PTF10xjm
",,,,
"PTF10xjy
",,,,
"PTF10xk
",,,,
"PTF10xkb
",,,,
"PTF10xku
",,,,
"PTF10xmc
",,,,
"PTF10xsk
",,,,
"PTF10xtp
",,,,
"PTF10xtu
",,,,
"PTF10xua
",,,,
"PTF10xup
",,,,
"PTF10xvh
",,,,
"PTF10xwg
",,,,
"PTF10xxw
",,,,
"PTF10xy
",,,,
"PTF10xya
",,,,
"PTF10xyl
",,,,
"PTF10xyt
",,,,
"PTF10xyy
",,,,
"PTF10yad
",,,,
"PTF10ycq
",,,,
"PTF10ydz
",,,,
"PTF10yer
",,,,
"PTF10ygh
",,,,
"PTF10ygr
",,,,
"PTF10ygu
",,,,
"PTF10yhj
",,,,
"PTF10yiu
",,,,
"PTF10yiv
",,,,
"PTF10ykf
",,,,
"PTF10ymy
",,,,
"PTF10yrd
",,,,
"PTF10yrn
",,,,
"PTF10yux
",,,,
"PTF10yxj
",,,,
"PTF10yyk
",,,,
"PTF10yyt
",,,,
"PTF10yzu
",,,,
"PTF10zai
",,,,
"PTF10zak
",,,,
"PTF10zau
",,,,
"PTF10zba
",,,,
"PTF10zbe
",,,,
"PTF10zbf
",,,,
"PTF10zbk
",,,,
"PTF10zbn
",,,,
"PTF10zcd
",,,,
"PTF10zdk
",,,,
"PTF10zdq
",,,,
"PTF10zej
",,,,
"PTF10zgo
",,,,
"PTF10zgq
",,,,
"PTF10zgy
",,,,
"PTF10zhi
",,,,
"PTF11aad
",,,,
"PTF11abm
",,,,
"PTF11ael
",,,,
"PTF11aen
",,,,
"PTF11aff
",,,,
"PTF11agk
",,,,
"PTF11ai
",,,,
"PTF11aif
",,,,
"PTF11aig
",,,,
"PTF11aii
",,,,
"PTF11aik
",,,,
"PTF11aki
",,,,
"PTF11alg
",,,,
"PTF11alo
",,,,
"PTF11ao
",,,,
"PTF11ap
",,,,
"PTF11apk
",,,,
"PTF11apq
",,,,
"PTF11aqh
",,,,
"PTF11aqo
",,,,
"PTF11aqu
",,,,
"PTF11arg
",,,,
"PTF11arw
",,,,
"PTF11asf
",,,,
"PTF11atu
",,,,
"PTF11auf
",,,,
"PTF11auy
",,,,
"PTF11avn
",,,,
"PTF11ayu
",,,,
"PTF11azo
",,,,
"PTF11azt
",,,,
"PTF11bas
",,,,
"PTF11be
",,,,
"PTF11bgb
",,,,
"PTF11bge
",,,,
"PTF11bgj
",,,,
"PTF11bgv
",,,,
"PTF11biv
",,,,
"PTF11bjk
",,,,
"PTF11bju
",,,,
"PTF11bkc
",,,,
"PTF11bkd
",,,,
"PTF11bkf
",,,,
"PTF11blu
",,,,
"PTF11bly
",,,,
"PTF11bmc
",,,,
"PTF11bmo
",,,,
"PTF11bnb
",,,,
"PTF11bnf
",,,,
"PTF11bnw
",,,,
"PTF11bnx
",,,,
"PTF11bof
",,,,
"PTF11bop
",,,,
"PTF11bpw
",,,,
"PTF11bqc
",,,,
"PTF11bui
",,,,
"PTF11bup
",,,,
"PTF11byi
",,,,
"PTF11cao
",,,,
"PTF11caz
",,,,
"PTF11cbq
",,,,
"PTF11cdo
",,,,
"PTF11cey
",,,,
"PTF11cfm
",,,,
"PTF11cfr
",,,,
"PTF11cji
",,,,
"PTF11cmg
",,,,
"PTF11cml
",,,,
"PTF11cmp
",,,,
"PTF11cmv
",,,,
"PTF11cmw
",,,,
"PTF11cnc
",,,,
"PTF11cnx
",,,,
"PTF11crr
",,,,
"PTF11ctn
",,,,
"PTF11cus
",,,,
"PTF11cve
",,,,
"PTF11cxs
",,,,
"PTF11cyp
",,,,
"PTF11cyv
",,,,
"PTF11czq
",,,,
"PTF11czz
",,,,
"PTF11daj
",,,,
"PTF11ddx
",,,,
"PTF11dec
",,,,
"PTF11deg
",,,,
"PTF11dej
",,,,
"PTF11dfv
",,,,
"PTF11dhq
",,,,
"PTF11dhw
",,,,
"PTF11dif
",,,,
"PTF11dll
",,,,
"PTF11dlp
",,,,
"PTF11dmi
",,,,
"PTF11dn
",,,,
"PTF11dqf
",,,,
"PTF11drd
",,,,
"PTF11drz
",,,,
"PTF11dsa
",,,,
"PTF11dsb
",,,,
"PTF11dsn
",,,,
"PTF11dtm
",,,,
"PTF11dva
",,,,
"PTF11dwn
",,,,
"PTF11dws
",,,,
"PTF11dxu
",,,,
"PTF11dzm
",,,,
"PTF11ecn
",,,,
"PTF11egb
",,,,
"PTF11egs
",,,,
"PTF11eid
",,,,
"PTF11eie
",,,,
"PTF11ein
",,,,
"PTF11elc
",,,,
"PTF11elh
",,,,
"PTF11emr
",,,,
"PTF11eot
",,,,
"PTF11eql
",,,,
"PTF11erh
",,,,
"PTF11fjw
",,,,
"PTF11foq
",,,,
"PTF11for
",,,,
"PTF11fp
",,,,
"PTF11fqf
",,,,
"PTF11fqh
",,,,
"PTF11fqj
",,,,
"PTF11fsv
",,,,
"PTF11ftp
",,,,
"PTF11ftz
",,,,
"PTF11fuz
",,,,
"PTF11fvq
",,,,
"PTF11fwe
",,,,
"PTF11fxh
",,,,
"PTF11gal
",,,,
"PTF11gbd
",,,,
"PTF11gcb
",,,,
"PTF11gcc
",,,,
"PTF11gcd
",,,,
"PTF11gdh
",,,,
"PTF11gdm
",,,,
"PTF11gdx
",,,,
"PTF11ghq
",,,,
"PTF11gin
",,,,
"PTF11gjb
",,,,
"PTF11gjh
",,,,
"PTF11gjn
",,,,
"PTF11gjo
",,,,
"PTF11glq
",,,,
"PTF11gnj
",,,,
"PTF11gpb
",,,,
"PTF11gvi
",,,,
"PTF11hfu
",,,,
"PTF11htb
",,,,
"PTF11hub
",,,,
"PTF11hyh
",,,,
"PTF11hzx
",,,,
"PTF11icm
",,,,
"PTF11iho
",,,,
"PTF11ihr
",,,,
"PTF11iid
",,,,
"PTF11ijp
",,,,
"PTF11ikv
",,,,
"PTF11ilj
",,,,
"PTF11imf
",,,,
"PTF11ipz
",,,,
"PTF11ivb
",,,,
"PTF11ixp
",,,,
"PTF11izs
",,,,
"PTF11jar
",,,,
"PTF11jaw
",,,,
"PTF11jaz
",,,,
"PTF11jba
",,,,
"PTF11jct
",,,,
"PTF11jd
",,,,
"PTF11jfm
",,,,
"PTF11jgq
",,,,
"PTF11jle
",,,,
"PTF11jlf
",,,,
"PTF11jpv
",,,,
"PTF11jri
",,,,
"PTF11jzd
",,,,
"PTF11kaw
",,,,
"PTF11kdc
",,,,
"PTF11kdk
",,,,
"PTF11kdw
",,,,
"PTF11kfk
",,,,
"PTF11kgl
",,,,
"PTF11khk
",,,,
"PTF11kiu
",,,,
"PTF11kjl
",,,,
"PTF11kjn
",,,,
"PTF11kjr
",,,,
"PTF11kju
",,,,
"PTF11kkd
",,,,
"PTF11klo
",,,,
"PTF11klp
",,,,
"PTF11klt
",,,,
"PTF11klx
",,,,
"PTF11kly
",,,,
"PTF11kml
",,,,
"PTF11kod
",,,,
"PTF11kpb
",,,,
"PTF11kpn
",,,,
"PTF11kqm
",,,,
"PTF11kqv
",,,,
"PTF11ksk
",,,,
"PTF11ksu
",,,,
SN2011km,Ia,0.0459,122.303607,46.313559
"PTF11kya
",,,,
"PTF11lbc
",,,,
"PTF11lcf
",,,,
"PTF11lev
",,,,
"PTF11lih
",,,,
"PTF11liu
",,,,
"PTF11lm
",,,,
"PTF11lms
",,,,
"PTF11lmz
",,,,
"PTF11lnb
",,,,
"PTF11lpv
",,,,
"PTF11lxj
",,,,
"PTF11md
",,,,
"PTF11mfy
",,,,
"PTF11mke
",,,,
"PTF11mkx
",,,,
"PTF11moy
",,,,
"PTF11mpa
",,,,
"PTF11mtf
",,,,
"PTF11mto
",,,,
"PTF11mty
",,,,
"PTF11muc
",,,,
"PTF11muf
",,,,
"PTF11mvg
",,,,
"PTF11mxk
",,,,
"PTF11my
",,,,
"PTF11mzs
",,,,
"PTF11ncy
",,,,
"PTF11nga
",,,,
"PTF11nvm
",,,,
"PTF11ogy
",,,,
"PTF11okh
",,,,
"PTF11opu
",,,,
"PTF11oqn
",,,,
"PTF11owc
",,,,
"PTF11oyn
",,,,
"PTF11ozd
",,,,
"PTF11paw
",,,,
"PTF11pbp
",,,,
"PTF11pbr
",,,,
"PTF11pdi
",,,,
"PTF11pdk
",,,,
"PTF11pdl
",,,,
"PTF11pfm
",,,,
"PTF11pfp
",,,,
"PTF11pfx
",,,,
"PTF11pg
",,,,
"PTF11phk
",,,,
"PTF11phm
",,,,
"PTF11ppn
",,,,
"PTF11pra
",,,,
"PTF11qbk
",,,,
"PTF11qbq
",,,,
"PTF11qcl
",,,,
"PTF11qgy
",,,,
"PTF11qko
",,,,
"PTF11qmn
",,,,
"PTF11qmo
",,,,
"PTF11qnr
",,,,
"PTF11qpc
",,,,
"PTF11qpg
",,,,
"PTF11qri
",,,,
"PTF11qrv
",,,,
"PTF11qtq
",,,,
"PTF11quu
",,,,
"PTF11qvc
",,,,
"PTF11qvh
",,,,
"PTF11qzq
",,,,
"PTF11rem
",,,,
"PTF11ri
",,,,
"PTF11rj
",,,,
"PTF11rkd
",,,,
"PTF11rke
",,,,
"PTF11rly
",,,,
"PTF11rmb
",,,,
"PTF11rnq
",,,,
"PTF11rns
",,,,
"PTF11rnu
",,,,
"PTF11rpc
",,,,
"PTF11rpj
",,,,
"PTF11rpz
",,,,
"PTF11rrq
",,,,
"PTF11sd
",,,,
"PTF11tl
",,,,
"PTF11v
",,,,
"PTF11vl
",,,,
"PTF11wa
",,,,
"PTF11wv
",,,,
"PTF11xe
",,,,
"PTF11ya
",,,,
"PTF11yp
",,,,
"PTF11ys
",,,,
"PTF12abl
",,,,
"PTF12agy
",,,,
"PTF12aki
",,,,
"PTF12alp
",,,,
"PTF12aob
",,,,
"PTF12art
",,,,
